Age,Income,Family,ZIP Code,Education,CCAvg,Experience,Personal Loan,Mortgage,Securities Account,CD Account,Online,CreditCard
28,48,4,93943,3,2/10,2,No,0,No,No,Yes,Yes
57,113,4,91711,3,0/60,31,Yes,327,No,No,Yes,No
50,58,1,93940,2,1/30,25,No,0,No,No,Yes,No
40,109,2,94025,1,2/20,16,No,0,No,No,Yes,No
55,39,3,94542,2,1/00,28,No,0,No,No,Yes,Yes
53,33,3,94591,2,1/90,29,No,144,No,No,No,No
48,18,4,94304,1,0/20,24,No,0,No,No,Yes,Yes
59,63,1,90044,1,1/60,33,No,0,No,No,Yes,Yes
58,43,1,92093,2,2/80,32,No,0,No,No,Yes,No
38,70,4,94022,3,2/00,14,No,0,No,No,Yes,No
49,19,1,94545,3,0/90,25,No,0,No,No,No,No
60,39,4,94501,2,1/30,36,No,140,No,No,Yes,No
54,81,3,94720,1,0/80,28,No,0,No,No,No,No
28,34,4,92161,3,1/30,2,No,0,No,No,No,No
27,140,1,91711,2,5/90,1,Yes,175,Yes,Yes,Yes,No
42,114,1,94305,1,0/30,18,No,0,No,No,No,No
52,55,2,91320,3,3/20,28,No,151,No,No,No,No
54,21,1,95351,2,0/10,30,No,76,No,No,Yes,No
56,50,4,94022,2,2/80,30,No,0,Yes,No,Yes,No
58,41,3,95833,1,1/50,34,No,0,No,No,Yes,Yes
56,190,3,90032,1,2/20,32,Yes,0,No,Yes,Yes,No
64,8,2,94110,3,0/30,40,No,0,No,No,Yes,No
35,55,2,92870,2,1/67,8,No,0,No,No,Yes,No
45,40,2,91763,1,1/30,20,No,0,No,No,No,Yes
57,22,3,95616,2,0/10,32,No,0,No,No,Yes,No
35,44,2,94590,2,1/67,8,No,0,Yes,No,No,Yes
46,102,3,95039,3,4/50,22,Yes,0,No,No,Yes,No
30,54,4,93033,3,1/80,4,No,235,No,No,Yes,No
44,130,4,90291,2,3/20,20,Yes,0,No,No,No,No
39,75,3,94501,2,2/33,12,No,0,No,No,Yes,Yes
42,42,2,95929,1,1/70,18,No,0,No,No,Yes,No
34,133,1,92110,1,3/80,9,No,0,No,No,Yes,No
46,40,1,92037,2,1/20,20,No,0,No,No,Yes,No
55,34,3,94305,1,1/50,31,No,101,No,No,Yes,No
28,142,1,93727,1,0/80,3,No,0,No,No,Yes,No
35,64,3,94542,1,2/30,10,No,0,No,Yes,Yes,Yes
60,44,2,94720,3,1/60,35,No,170,No,No,Yes,No
50,95,1,91401,1,0/30,24,No,262,No,No,Yes,No
52,49,1,90011,3,1/40,26,No,0,No,No,Yes,No
51,12,2,91007,1,0/20,27,No,0,No,No,No,No
51,98,1,90024,3,1/30,26,No,0,No,No,Yes,Yes
59,42,4,91711,1,0/40,35,No,0,No,No,Yes,No
53,44,2,92152,3,0/60,28,No,0,No,No,Yes,Yes
43,124,1,94117,1,5/20,17,No,0,No,No,No,No
31,175,2,95005,1,6/70,6,No,0,No,No,Yes,No
32,22,4,94061,1,0/30,6,No,0,No,No,No,No
41,78,4,95929,1,2/67,17,No,99,No,No,Yes,No
31,54,2,91741,2,1/00,4,No,109,No,No,No,Yes
41,154,1,92407,1,7/00,16,No,0,No,No,No,Yes
47,42,3,95820,2,2/70,22,No,0,No,No,Yes,No
37,195,2,91763,1,6/50,13,No,635,No,No,Yes,No
53,80,1,93023,3,3/00,23,No,0,No,No,Yes,Yes
49,81,3,94301,2,2/00,22,No,0,No,No,Yes,No
62,89,2,94022,1,2/00,36,No,0,No,No,Yes,Yes
33,61,3,93943,2,2/60,9,No,0,No,No,Yes,No
54,25,4,90016,3,0/40,24,No,0,No,No,No,Yes
27,43,3,90245,2,0/10,3,No,163,No,No,Yes,No
60,122,1,92606,1,2/60,35,No,352,No,No,No,No
29,160,1,90405,1,4/30,5,No,385,No,No,Yes,No
56,83,4,91320,2,1/60,32,No,0,No,No,No,No
55,79,2,92182,3,0/00,30,No,0,No,No,No,No
45,30,3,94305,2,0/50,19,No,0,No,No,Yes,Yes
33,145,1,94110,1,4/30,9,No,437,No,No,Yes,No
45,151,2,90024,1,3/30,21,No,328,No,No,No,No
44,14,2,94720,3,0/10,18,No,98,No,No,No,Yes
37,19,3,95054,2,0/20,11,No,0,No,No,Yes,No
42,55,1,95820,3,0/70,16,No,135,No,No,Yes,No
26,132,2,94720,3,2/40,2,Yes,0,No,No,No,Yes
33,182,1,94065,1,8/60,8,No,0,No,No,No,No
61,78,3,91330,1,0/50,36,No,0,No,No,Yes,Yes
31,42,1,95822,2,2/40,7,No,0,No,No,Yes,Yes
54,44,2,95518,3,2/30,29,No,187,No,No,Yes,No
62,195,4,91125,3,5/20,38,Yes,522,No,Yes,Yes,Yes
61,53,3,92717,2,0/50,36,No,0,No,No,Yes,No
66,65,3,92612,1,2/40,41,No,0,No,No,No,No
38,43,4,94305,1,0/20,12,No,0,No,No,No,No
55,38,4,90035,3,1/50,29,No,0,No,No,No,Yes
60,50,1,95741,3,1/80,36,No,0,No,No,Yes,No
29,41,1,94588,3,1/90,3,No,0,No,No,Yes,Yes
35,73,3,93943,1,2/30,10,No,0,No,No,Yes,No
53,31,2,91605,3,0/40,27,No,104,No,No,No,Yes
32,84,3,91320,2,0/60,7,No,0,No,No,Yes,Yes
38,95,2,94109,1,1/90,14,No,0,No,No,Yes,Yes
44,162,4,90840,1,1/30,18,Yes,301,No,No,No,No
43,60,2,95039,3,2/20,18,No,115,No,No,No,No
54,121,2,95039,3,1/10,30,Yes,0,Yes,No,No,No
52,43,3,91380,2,1/00,25,No,165,No,Yes,Yes,Yes
31,38,1,92182,2,1/80,7,No,182,No,Yes,Yes,Yes
47,82,1,92084,1,2/90,22,No,276,No,No,Yes,No
42,52,4,95008,1,1/90,18,No,0,No,No,Yes,No
57,43,3,91016,1,1/50,33,No,168,No,No,No,Yes
33,82,1,95747,2,2/60,8,No,0,Yes,Yes,Yes,Yes
35,161,1,94109,1,4/10,10,No,0,Yes,No,Yes,No
56,24,2,94550,2,0/70,30,No,0,No,No,Yes,No
57,102,1,90210,1,2/60,32,No,0,No,No,Yes,No
53,85,1,92037,1,1/20,28,No,0,No,No,No,No
59,111,3,95120,1,4/40,33,No,0,No,No,Yes,No
56,90,2,95054,1,0/30,32,No,0,No,No,Yes,Yes
54,94,2,92709,1,1/10,28,No,188,No,No,No,No
48,63,4,94606,3,3/60,23,No,0,No,No,No,No
55,153,2,94305,2,2/80,30,Yes,0,Yes,Yes,Yes,No
33,39,2,92037,3,2/00,7,No,0,No,No,No,No
46,205,2,95762,1,8/80,21,No,181,Yes,No,Yes,No
42,142,1,93106,1,3/40,18,No,496,No,No,Yes,No
49,163,2,94608,1,0/40,25,No,0,Yes,No,No,No
42,113,3,93014,1,1/00,17,No,0,Yes,No,Yes,No
46,64,1,92104,1,2/90,21,No,0,No,No,Yes,Yes
65,20,3,92647,3,0/10,40,No,0,No,No,No,Yes
50,179,1,94025,1,1/00,24,No,0,No,No,Yes,No
54,91,2,91101,3,4/50,24,No,90,No,No,Yes,No
42,103,1,91367,1,3/33,18,Yes,0,Yes,Yes,Yes,Yes
57,80,4,95053,2,1/60,33,No,0,No,No,No,No
61,38,2,93106,1,0/30,35,No,0,No,No,No,No
60,44,1,94143,1,0/20,34,No,0,No,No,No,Yes
40,164,1,94720,2,4/30,14,Yes,0,No,No,No,No
33,81,3,92647,1,1/60,7,No,0,No,No,Yes,Yes
37,95,2,90095,2,1/70,13,No,83,No,No,No,No
52,44,3,90747,2,1/90,28,No,0,No,No,No,Yes
33,88,3,94583,1,1/60,7,No,0,No,No,Yes,Yes
62,148,3,94111,2,7/00,36,Yes,0,No,No,Yes,No
62,169,3,95014,2,5/00,37,Yes,184,No,Yes,Yes,Yes
63,11,1,91711,2,0/80,37,No,102,No,No,No,Yes
55,92,1,94550,3,3/00,25,No,158,No,No,No,Yes
33,74,3,92120,2,2/60,9,No,0,No,No,Yes,No
25,72,3,94301,1,0/80,1,No,0,No,No,Yes,No
55,63,3,95616,1,2/67,31,No,0,No,No,Yes,No
29,172,2,92373,1,4/50,3,No,415,No,No,Yes,No
45,183,2,90029,1,1/40,21,No,0,No,No,Yes,Yes
60,40,1,91311,3,2/50,34,No,166,No,No,Yes,No
44,68,4,92673,1,2/90,18,No,0,Yes,No,No,Yes
48,78,4,91423,3,3/60,23,No,0,No,No,Yes,No
57,68,2,90041,1,3/70,32,No,184,No,No,No,No
58,49,1,94005,1,1/40,32,No,99,No,No,Yes,Yes
58,39,2,94132,3,2/30,33,No,0,No,No,Yes,No
44,151,1,95193,1,3/50,20,No,392,No,No,Yes,No
54,159,2,90245,1,0/50,28,No,461,No,No,Yes,No
59,89,4,94608,2,1/90,33,No,0,No,No,Yes,Yes
63,105,4,92694,3,1/70,37,No,244,No,No,No,Yes
61,78,2,90840,1,2/00,35,No,0,No,No,Yes,Yes
58,128,2,94609,1,2/70,32,No,344,No,No,No,No
44,81,4,90254,1,0/80,20,No,228,No,No,No,Yes
53,50,4,93305,3,0/10,29,No,152,No,No,Yes,No
63,38,3,92624,3,0/10,39,No,178,No,No,Yes,Yes
41,119,2,94960,1,6/10,17,No,263,Yes,No,Yes,No
50,110,3,94509,2,1/80,26,No,0,No,No,Yes,No
51,29,1,90212,3,1/40,25,No,102,No,No,No,Yes
47,19,1,94590,3,0/40,22,No,0,No,No,Yes,No
43,130,2,90630,3,4/70,19,Yes,221,No,No,No,Yes
46,38,1,90024,1,2/40,21,No,130,No,No,Yes,No
50,31,1,95054,3,0/30,24,No,0,No,No,No,No
33,14,4,91320,2,0/70,9,No,105,No,No,Yes,No
27,158,3,95060,2,0/40,2,Yes,0,No,Yes,Yes,No
34,39,4,92124,1,0/20,8,No,115,No,No,Yes,No
34,141,2,95616,3,4/90,9,Yes,0,No,No,No,Yes
28,33,3,95814,1,1/00,2,No,167,No,No,Yes,No
29,92,2,95006,1,0/60,5,No,0,No,No,Yes,No
52,78,3,94301,2,3/00,26,No,0,No,No,No,No
47,42,3,91754,2,2/70,22,No,0,No,No,Yes,Yes
41,15,2,94124,2,0/30,16,No,83,No,No,No,No
58,48,1,91768,2,2/80,32,No,0,No,No,Yes,No
37,63,3,95630,1,2/30,12,No,0,No,No,Yes,No
57,149,1,95060,1,4/70,33,No,0,Yes,No,No,No
63,49,1,90275,1,0/80,39,No,103,No,No,Yes,No
60,125,2,94720,1,3/90,35,No,0,No,No,No,No
50,58,1,92131,2,1/30,25,No,0,No,No,Yes,No
60,48,3,94538,1,1/50,35,No,0,No,No,Yes,No
54,75,2,94720,3,3/20,30,No,0,No,No,No,Yes
28,114,2,92521,1,0/20,4,No,0,No,No,Yes,No
45,134,4,92697,2,5/50,21,Yes,0,No,Yes,Yes,Yes
28,111,4,94305,3,2/30,2,No,0,No,No,Yes,No
54,62,4,94301,2,3/80,29,No,149,No,No,Yes,No
42,45,1,95616,1,0/70,18,No,0,Yes,No,Yes,No
30,113,2,90064,1,0/20,4,No,0,No,No,Yes,No
61,128,1,94550,1,2/60,36,No,0,No,No,Yes,No
64,168,4,94061,3,5/70,38,Yes,0,No,No,Yes,No
38,81,1,90095,3,4/00,13,No,206,Yes,No,Yes,No
39,75,1,92521,2,0/10,14,No,297,No,No,No,Yes
54,21,4,95841,3,0/10,29,No,0,No,No,No,No
59,83,3,94701,1,4/40,33,No,0,No,No,Yes,No
39,121,1,92354,1,3/50,15,No,368,Yes,No,Yes,No
63,40,4,91320,3,1/67,33,No,0,No,No,Yes,No
31,101,1,94501,3,2/90,5,No,170,Yes,No,No,No
56,90,2,92120,3,4/50,26,No,0,No,No,No,No
47,68,1,91320,2,2/67,20,No,0,No,No,Yes,Yes
28,74,2,91330,2,1/80,3,No,221,Yes,No,No,No
32,74,4,93023,2,0/10,8,No,257,No,No,No,Yes
54,51,2,92821,3,3/20,30,No,0,No,No,No,No
29,149,1,94611,1,1/50,5,No,0,No,No,Yes,No
39,31,1,95039,3,1/40,15,No,88,No,No,Yes,Yes
46,44,1,95112,1,0/30,21,No,110,Yes,No,Yes,No
38,63,3,92325,3,0/50,13,No,190,Yes,Yes,Yes,Yes
55,23,2,95616,1,0/30,31,No,0,No,No,Yes,Yes
48,40,3,94063,2,2/20,22,No,87,No,No,Yes,No
36,78,2,95064,3,4/50,10,No,204,No,No,Yes,Yes
39,40,3,92122,3,0/90,13,No,129,No,No,Yes,No
40,78,4,90720,1,2/40,16,No,0,Yes,Yes,Yes,No
55,71,3,91311,2,0/30,29,No,0,No,No,No,Yes
61,23,3,94720,3,0/30,35,No,0,No,No,Yes,No
57,15,2,94303,1,0/30,33,No,0,No,No,Yes,No
56,28,1,94720,1,1/30,31,No,138,No,No,No,Yes
31,23,3,94110,1,1/00,5,No,95,No,No,No,No
61,19,1,91109,3,1/50,31,No,0,No,No,Yes,No
58,42,3,95020,3,1/40,32,No,158,No,No,No,Yes
43,113,2,90036,1,0/40,18,No,325,Yes,No,No,No
29,34,4,90717,2,0/40,5,No,0,No,No,No,Yes
50,19,1,90272,2,0/50,23,No,104,No,No,No,Yes
49,43,1,94109,2,1/60,25,No,0,No,No,Yes,Yes
43,179,3,94108,1,1/20,18,Yes,0,Yes,Yes,Yes,No
58,44,3,92182,3,2/20,32,No,0,No,No,No,No
41,21,2,92024,2,0/10,16,No,0,No,No,No,No
65,115,1,92647,1,2/50,40,No,174,No,No,No,Yes
52,81,4,90024,2,3/80,27,No,0,No,No,No,Yes
55,91,2,93555,1,2/80,31,No,0,No,No,No,No
49,30,4,90095,2,0/90,25,No,0,No,No,No,Yes
52,55,3,92129,3,1/40,22,No,0,No,No,Yes,No
56,48,2,91775,3,2/10,31,No,0,No,No,No,Yes
30,23,4,94122,2,0/30,4,No,121,No,No,No,No
36,21,3,92084,2,0/10,10,No,0,No,No,No,No
41,55,2,92374,1,1/70,17,No,0,No,No,No,No
42,21,3,95678,2,1/00,15,No,0,No,No,Yes,No
60,40,3,93940,3,2/20,34,No,0,Yes,No,Yes,No
44,30,4,95020,1,0/30,20,No,0,No,No,No,Yes
34,78,3,90095,2,0/60,9,No,0,No,No,Yes,No
56,65,2,92677,3,3/20,32,No,0,No,No,Yes,No
31,50,4,91330,3,2/10,5,No,209,No,No,Yes,No
29,55,4,90024,2,2/00,4,No,0,Yes,No,Yes,No
31,111,2,94305,1,0/20,5,No,0,No,No,No,No
36,21,3,92008,2,0/10,10,No,0,No,No,No,Yes
42,65,3,92614,3,0/50,16,No,256,No,No,Yes,No
64,114,1,90095,3,0/80,39,No,0,No,No,Yes,No
61,54,3,91320,3,0/90,36,No,179,No,No,Yes,No
35,75,2,94542,2,1/70,11,No,0,No,No,Yes,No
28,13,4,91791,1,0/40,2,No,0,No,No,No,Yes
38,54,2,90095,3,0/60,14,No,218,No,No,No,No
44,22,3,94546,2,1/00,17,No,126,No,No,Yes,Yes
45,198,2,95053,1,2/80,20,No,0,No,No,Yes,Yes
46,18,1,92521,1,0/20,20,No,0,No,No,Yes,Yes
57,74,4,92780,1,0/70,32,No,0,No,No,No,Yes
40,61,4,94539,3,0/20,14,No,0,No,No,Yes,No
38,64,2,94115,1,1/80,12,No,0,No,No,No,No
39,10,2,92705,2,0/30,14,No,0,Yes,No,No,Yes
47,61,3,94025,2,2/70,22,No,168,No,No,Yes,Yes
32,83,2,94302,1,2/50,7,No,148,Yes,No,Yes,No
30,73,3,93711,3,2/60,5,No,0,No,No,Yes,No
54,22,2,95060,1,0/40,30,No,89,No,No,Yes,No
60,65,3,95354,3,2/20,34,No,94,Yes,Yes,No,Yes
61,13,3,91711,1,0/50,36,No,0,No,No,Yes,No
36,103,1,93555,1,4/60,11,No,255,No,No,Yes,No
52,95,1,92130,1,0/30,26,No,0,No,No,Yes,No
33,31,4,94303,1,1/00,7,No,0,No,No,Yes,Yes
57,131,3,90405,1,0/60,31,Yes,0,No,No,Yes,No
34,175,4,95051,3,1/10,8,Yes,0,Yes,Yes,Yes,Yes
50,38,4,91105,1,0/10,24,No,0,No,No,Yes,No
43,104,3,91711,1,1/00,18,No,0,No,No,Yes,No
34,114,3,94305,3,3/30,10,Yes,0,No,No,No,No
26,38,4,91910,2,1/70,1,No,0,No,No,Yes,No
48,19,2,95616,3,0/10,22,No,106,No,No,No,No
49,25,4,95192,1,1/00,25,No,0,No,No,Yes,Yes
47,124,4,90027,3,5/00,22,Yes,0,No,No,No,No
43,20,3,94110,1,0/50,19,No,0,No,No,No,No
40,83,1,90275,3,1/00,15,No,0,No,No,No,No
31,18,4,94111,2,0/30,5,No,0,No,No,No,Yes
27,99,1,94305,3,3/00,1,Yes,149,No,No,No,Yes
55,62,3,92626,2,0/30,29,No,0,No,No,Yes,No
54,24,1,92647,2,0/10,30,No,0,No,No,No,No
54,64,2,90095,3,0/80,28,No,0,Yes,No,Yes,No
57,62,3,92831,1,2/67,33,No,240,No,No,No,No
41,158,1,94304,2,4/70,15,Yes,0,Yes,Yes,No,Yes
28,88,1,94024,1,5/40,4,No,0,No,No,Yes,No
33,28,4,94109,1,0/80,7,No,0,No,No,Yes,No
51,52,2,94132,3,1/00,27,No,0,No,No,No,No
28,82,4,95136,1,0/00,4,No,0,No,No,Yes,Yes
63,140,2,91711,1,6/90,37,No,97,No,No,No,Yes
29,80,1,90028,2,0/80,4,No,0,No,No,Yes,Yes
62,58,4,94720,2,1/20,38,No,228,No,No,No,Yes
51,180,1,94701,1,1/70,25,No,0,No,No,Yes,No
52,55,1,94608,2,1/60,28,No,227,No,No,No,No
43,65,3,94110,2,2/67,16,No,100,No,No,No,No
39,62,3,91910,2,2/33,12,No,0,No,No,No,No
35,23,4,95670,1,0/30,9,No,0,No,No,No,No
34,35,1,94309,1,1/70,10,No,0,No,No,Yes,No
49,35,4,94701,2,0/20,24,No,0,No,No,No,Yes
43,74,4,92009,1,0/40,18,No,0,No,No,No,No
48,14,3,91330,1,0/40,24,No,0,No,No,Yes,No
30,83,2,91007,3,1/50,4,No,199,No,No,No,Yes
46,71,4,95814,3,1/90,21,No,0,No,No,No,No
43,53,2,90245,1,0/70,17,No,130,Yes,No,Yes,No
27,103,2,92121,1,0/60,3,No,84,No,No,No,No
39,109,1,95827,1,1/70,15,No,0,No,No,Yes,No
58,60,2,94304,2,1/90,33,No,94,Yes,No,Yes,No
44,12,3,94542,2,0/67,17,No,0,No,No,Yes,No
39,141,2,92354,1,8/00,15,No,0,No,No,Yes,No
35,128,1,92843,1,3/80,10,No,0,No,No,Yes,No
41,98,3,95192,1,1/00,16,No,296,No,No,No,No
43,41,1,94035,3,0/50,18,No,0,No,No,No,No
55,90,2,90717,3,4/50,25,No,0,No,No,No,Yes
32,31,1,92675,1,0/30,6,No,0,No,No,No,No
56,74,1,91335,3,3/00,26,No,0,No,No,No,No
30,83,4,93101,3,1/80,5,No,0,No,No,No,Yes
65,35,1,94005,3,0/50,39,No,0,No,No,No,No
31,140,1,95616,1,4/00,7,No,0,No,No,No,Yes
41,65,3,90019,3,0/50,15,No,0,No,No,No,No
55,35,3,90007,1,1/40,29,No,0,No,No,No,No
37,73,4,94043,3,1/80,7,No,0,No,No,Yes,Yes
34,29,1,93555,2,1/50,10,No,0,No,No,Yes,No
34,55,4,92122,2,2/00,9,No,147,No,No,No,Yes
33,20,4,95521,2,0/70,9,No,0,No,No,Yes,No
48,70,1,92122,2,2/80,23,No,0,No,No,No,No
28,81,4,92121,1,0/20,3,No,0,No,No,No,No
30,25,2,92173,1,0/30,4,No,0,Yes,No,Yes,No
44,119,2,92677,1,7/50,20,No,239,No,No,Yes,No
61,49,4,90095,2,1/70,35,No,185,No,No,No,No
59,38,1,92407,1,1/40,33,No,0,No,No,Yes,Yes
33,80,2,91103,3,1/50,7,No,0,No,No,Yes,Yes
56,84,1,93407,1,4/30,32,No,0,No,No,Yes,Yes
53,61,4,95032,2,1/60,29,No,0,No,No,Yes,No
42,173,2,91355,2,1/50,16,Yes,373,No,Yes,Yes,Yes
43,60,2,94301,1,2/50,19,No,0,Yes,No,No,No
35,83,2,90277,3,4/50,9,No,0,No,No,Yes,No
61,59,1,92697,2,2/80,35,No,0,No,No,No,No
39,32,3,90212,3,2/00,9,No,116,No,No,Yes,No
61,33,3,91775,3,0/10,37,No,0,No,No,Yes,No
40,19,4,90630,3,0/20,15,No,0,No,No,Yes,No
34,14,4,95014,1,0/30,8,No,0,No,No,No,No
65,94,4,93022,1,4/10,39,Yes,120,No,Yes,Yes,Yes
40,154,2,94122,1,6/10,16,No,325,No,No,Yes,No
39,33,1,92346,2,2/00,15,No,0,No,No,No,No
61,28,2,93302,3,0/20,35,No,135,No,No,Yes,No
40,44,1,93407,1,1/80,16,No,0,Yes,No,Yes,No
49,81,2,93107,3,0/80,23,No,0,No,No,No,No
43,29,1,95126,3,0/50,18,No,0,No,No,Yes,No
45,58,3,94025,3,0/30,21,No,0,Yes,No,Yes,No
52,38,4,95064,2,0/90,28,No,0,No,No,No,Yes
32,82,3,93943,1,1/50,8,No,0,No,No,Yes,Yes
31,18,1,94720,3,0/40,7,No,0,No,No,Yes,No
27,45,2,94305,2,1/70,2,No,0,No,No,No,Yes
33,64,4,92507,1,3/40,9,No,0,No,No,No,No
65,48,3,94708,1,2/40,40,No,0,No,No,No,Yes
62,24,1,90717,3,0/30,37,No,0,Yes,No,Yes,No
55,65,4,92093,3,2/00,25,No,0,No,No,Yes,No
46,111,1,95037,1,0/00,20,No,329,No,No,No,No
37,114,3,91107,2,0/60,12,No,0,No,No,Yes,No
60,39,2,91711,3,1/60,35,No,0,No,No,Yes,No
44,19,1,94112,3,0/75,14,No,0,No,No,No,Yes
35,22,3,94085,2,0/10,9,No,0,No,Yes,Yes,Yes
52,49,4,94928,2,1/10,28,No,0,No,No,Yes,No
30,40,1,90095,1,0/30,4,No,0,No,No,Yes,No
62,63,1,93407,1,1/60,36,No,118,No,No,Yes,No
41,55,1,94305,1,2/80,15,No,0,No,No,No,No
38,33,1,92096,2,2/00,14,No,0,No,No,Yes,No
52,31,4,92054,3,1/50,26,No,0,No,No,Yes,No
48,24,4,92624,1,0/20,24,No,0,No,No,Yes,No
47,81,4,90009,3,3/60,22,No,0,No,No,Yes,Yes
41,81,1,95422,2,0/80,17,No,223,No,No,Yes,No
44,113,2,95032,1,3/30,20,No,0,No,No,Yes,Yes
31,92,2,92037,1,3/30,6,No,0,No,No,No,No
50,81,1,92806,1,1/20,25,No,0,No,No,No,No
36,101,3,90212,3,1/20,11,No,0,Yes,No,No,Yes
52,78,3,90720,2,3/00,26,No,0,No,No,No,Yes
62,78,2,92521,3,0/00,38,No,0,No,No,Yes,No
55,35,1,94025,2,1/50,30,No,118,No,No,No,Yes
61,9,2,93907,3,0/30,37,No,0,No,No,Yes,No
34,82,4,95741,2,2/00,7,No,0,No,No,Yes,Yes
34,41,1,94305,3,2/50,9,No,0,No,No,No,No
59,84,1,92407,3,1/80,35,No,0,No,No,Yes,No
41,42,4,91910,2,2/20,17,No,185,Yes,No,Yes,No
33,54,3,92251,1,2/30,8,No,0,No,No,No,Yes
55,84,2,95821,3,0/00,30,No,0,No,No,No,No
64,131,1,91103,1,3/80,40,No,0,No,No,No,No
44,85,2,90024,3,3/80,19,No,0,No,No,Yes,No
32,84,4,92093,1,3/40,8,No,0,No,No,Yes,No
67,114,4,95616,3,2/40,41,No,0,No,No,Yes,No
40,61,3,94612,3,0/50,14,No,0,No,No,Yes,No
57,39,1,92821,3,2/20,31,No,0,No,No,Yes,Yes
59,21,2,95818,1,1/00,35,No,120,No,No,Yes,No
43,111,4,91423,3,5/40,17,Yes,0,No,No,Yes,No
58,68,2,94305,1,2/80,34,No,113,No,No,No,No
50,179,4,94609,2,3/60,23,Yes,0,No,No,Yes,No
52,93,4,90291,2,4/10,27,Yes,0,No,No,No,Yes
35,85,2,92121,1,1/80,9,No,0,No,No,No,No
40,180,1,90095,1,4/10,15,No,0,No,No,No,No
31,110,2,92123,3,1/50,5,No,0,No,No,Yes,No
32,65,1,95134,1,1/20,8,No,268,No,No,Yes,No
55,159,1,92123,3,3/90,31,Yes,0,No,No,No,No
43,81,2,92121,1,3/20,19,No,0,No,No,Yes,No
31,132,1,94571,1,3/80,6,No,0,No,No,Yes,No
58,98,1,90277,1,2/60,33,No,0,No,No,No,No
51,62,2,95014,2,1/50,25,No,0,No,No,Yes,Yes
45,91,1,95054,1,4/70,21,No,0,No,No,Yes,No
56,29,4,92152,2,0/70,30,No,87,No,No,Yes,No
38,65,3,91706,2,0/70,13,No,0,No,No,Yes,No
62,58,1,95020,2,2/80,36,No,0,No,No,No,Yes
39,32,2,90747,3,0/80,13,No,0,No,No,Yes,No
56,140,4,94122,1,0/50,30,Yes,292,No,No,No,No
50,44,1,94303,1,0/30,25,No,187,No,No,Yes,Yes
52,113,1,92038,3,0/10,27,No,0,No,No,No,No
53,38,1,94998,2,1/30,28,No,0,No,No,Yes,No
44,62,2,94939,1,2/50,20,No,0,Yes,No,Yes,No
42,29,3,93611,3,2/00,12,No,0,No,No,No,No
42,141,3,94960,2,4/00,16,Yes,0,No,No,No,No
63,132,1,94080,2,4/40,37,Yes,0,No,No,Yes,No
57,23,1,93407,3,0/30,32,No,0,No,No,Yes,Yes
56,11,2,94110,1,0/30,32,No,89,No,No,No,No
60,90,4,92192,2,1/90,34,No,0,No,No,Yes,No
62,43,1,92354,2,1/90,38,No,0,No,No,Yes,No
48,59,4,90086,1,2/60,22,No,0,No,No,Yes,Yes
37,28,2,94501,3,0/80,11,No,0,No,No,No,No
55,28,2,94539,2,0/70,29,No,82,No,No,Yes,Yes
42,108,3,95120,1,1/00,17,No,383,No,No,Yes,No
39,78,1,95616,3,2/80,13,No,0,No,No,No,No
47,65,1,90840,1,2/40,22,No,0,No,No,Yes,No
34,25,4,92038,1,1/00,10,No,0,No,No,Yes,No
48,108,2,92120,3,3/80,23,No,0,No,No,No,Yes
52,43,4,94611,2,0/20,27,No,0,No,No,Yes,No
53,95,4,94720,2,1/00,29,No,0,No,No,Yes,Yes
49,24,1,95819,1,0/30,25,No,0,No,No,No,No
47,190,2,94550,1,8/80,22,No,0,No,No,No,No
48,24,1,91950,3,0/90,24,No,0,No,No,No,No
38,41,4,90073,1,1/70,13,No,0,No,No,Yes,No
48,80,3,94720,1,1/10,22,No,0,No,No,No,No
56,63,3,94501,3,2/00,26,No,0,No,No,Yes,No
65,79,3,90035,3,2/00,41,No,0,No,No,No,No
46,105,4,90089,1,3/20,20,Yes,0,No,No,No,No
60,153,3,95136,3,2/00,35,Yes,0,No,No,No,Yes
50,114,1,92104,1,0/60,25,No,0,No,No,No,Yes
41,120,1,94521,1,5/20,15,No,0,No,No,Yes,No
41,104,1,92008,3,4/00,16,No,0,No,Yes,Yes,Yes
60,20,1,92110,1,1/30,35,No,0,No,No,Yes,No
57,41,1,91401,1,1/40,31,No,0,Yes,No,Yes,No
48,35,2,93302,1,1/30,23,No,0,No,No,No,No
53,174,1,91006,2,2/90,27,Yes,0,No,No,Yes,No
42,164,1,93407,3,1/30,18,Yes,0,Yes,Yes,Yes,Yes
45,22,1,90230,1,0/10,20,No,0,No,No,No,No
35,132,1,94123,1,3/80,10,No,82,No,No,No,Yes
34,32,4,95054,3,1/10,9,No,0,No,No,Yes,No
67,21,3,94607,3,0/10,42,No,0,No,No,No,Yes
36,49,2,94402,2,1/67,9,No,0,No,No,No,Yes
37,79,4,91711,2,0/10,13,No,280,No,No,Yes,No
40,30,2,94720,3,0/80,14,No,86,No,No,No,No
35,118,2,92069,1,7/80,10,No,358,No,No,No,No
60,11,4,94305,3,0/70,34,No,0,No,No,Yes,No
59,61,3,92008,3,2/00,29,No,0,No,No,Yes,No
35,43,4,92037,2,1/20,9,No,0,Yes,No,Yes,No
27,141,4,95135,3,5/10,1,Yes,354,No,No,No,No
29,54,4,94104,3,1/80,3,No,0,No,No,No,No
